,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,SalePrice
EnclosedPorch,-0.012036621902094771,0.010287212505190824,-0.018339733672212328,-0.11393685859568162,0.07035618448230374,-0.3872677829280785,-0.1939191470992078,-0.10990679726021646,-0.10230330550073197,0.036543339448210164,-0.002537854589751547,-0.09547773670640776,-0.0652917009103091,0.06198869077325203,0.06108123777122687,0.009113210326003087,-0.049910649083753186,-0.008555333868578032,-0.11509296346134239,-0.09531652573608992,0.04157043451959824,0.03731238503296963,0.004151299023856323,-0.02482186853706847,-0.2849724373938155,-0.15143416002683724,-0.1217767195610043,-0.1259888880376007,-0.09307931750864903,1.0,-0.03730528278804611,-0.08286424483260343,0.05420256229213969,0.018360600139447715,-0.028887265707142493,-0.009915936955524396,0.11550864629961381,0.023082387938633382,0.07821316281724473,-0.05874240159876235,-0.07042897844616124,-0.008842974418766511,0.02880280001086604,-0.07921305194947796,0.013097813866716428,-0.11472649697747363,-0.06517637006351525,-0.014672636570127847,-0.02891769452111566,-0.023293983060040904,-0.016480406195363402,0.04260654769637229,0.11998232240082468,-0.06648834158829897,-0.20726275700429914,0.15637680272334004,-0.06200583574629636,0.10806332764849078,0.10001393212261596,-0.04490915036424406,0.07407495168570111,0.0938256185564507,-0.15691316493388374,-0.1395035474961782,0.07079446696878504,-0.04412591876096133,0.17329607475712744,0.17678822859188165,-0.1052733464732413,-0.10943447212710108,-0.2016967262402092,-0.01673079110853304,-0.09838785917515235,-0.1285779579259566
3SsnPorch,-0.04382454917560846,0.06194522781083517,0.020422829586133416,0.03037056713526452,0.025503660024132138,0.03135451306436603,0.045285809814976964,0.019143784329513205,0.026450506189898953,-0.029993397993921023,0.02076400569654798,0.03738372726300508,0.05610437448487508,-0.02435764842204794,-0.004295610410300094,0.020643189710186576,-0.00010609153998400853,0.035113630886772336,0.03535301658385297,-0.0049724884173161,-0.02447779636611455,-0.024600358690531954,-0.006683241010939702,0.011257238992774959,0.023130005359887178,0.035765285146453774,0.03508670020815975,-0.03277063359357436,-0.005842499340135753,-0.03730528278804611,1.0,-0.03143584703909575,-0.00799154887286895,0.00035396527793940183,0.02947379524994019,0.01864492540475066,0.0003624064068711194,0.007473427342069006,-0.03645933303869911,-0.02140370593627465,-0.03047938247496528,0.008694244539221772,-0.024197352654962645,0.07061021044960893,-0.0036926387985582224,-0.022844641461577567,-0.026933651702463517,0.02244518011021964,-0.004489585560098785,-0.037086342834701115,-0.01756524433508347,-0.03102979546220944,-0.035161166675819866,0.010808471551801525,0.05038399212072568,-0.01961476867629745,0.03367780305197403,0.01615181221692192,-0.041805551208412034,0.010723675249391383,-0.014315087981271261,-0.05434933476033279,0.030691765521045418,0.006472260574518867,-0.010649493789501233,0.019757325667587613,-0.05634518854142448,-0.024361767445312675,-0.011826410250675856,0.003085301093371715,0.020526778306608887,-0.009034291682126508,0.004379303287599705,0.04458366533574838
ScreenPorch,-0.026030176699806666,0.03765507744005907,0.04316037769525204,0.06488636049351544,0.05481052878611526,-0.05036443453861205,-0.038740010742610125,0.06224771119321621,0.06202062266534991,0.08887125137339073,-0.012579273444256824,0.08448898591431157,0.08875807262015682,0.040606447641001006,0.02679941302177244,0.10151039568208567,0.023147725763573802,0.03212140720908338,-0.00810609332811188,0.0724258451703809,0.044299691127134826,-0.05161336606147979,0.059382599559410935,0.18453026951684842,-0.07618149834987749,0.05049379192719834,0.05141176244520852,-0.07418135123983237,0.07430394385024312,-0.08286424483260343,-0.03143584703909575,1.0,0.05130739451790554,0.03194576077490817,0.023216991793307076,0.01069410600377114,0.019088712844129555,-0.033160057430645186,-0.05305432024800141,0.0038356217802390517,-0.004656819931180251,0.05297604299300521,0.013696616721361202,0.011042524081633164,-0.008576482506071743,-0.028045675733720712,-0.025323468612799497,0.06666682026003314,0.10101343479232737,-0.046951921562218946,-0.020162217723980483,-0.02969944144700442,-0.014719926828623418,-0.016785551755578727,-0.067287943658933,0.0040102870658311526,0.01865220975668752,-0.0034520463212378777,-0.02695976332602847,-0.033840612916268206,0.0001986467414740377,0.05580569583618569,0.051206238108297,0.005737367685513195,-0.026612433393141413,-0.012167448700730655,-0.03674095406551863,-0.012540349834400876,-0.036684530716032275,0.04642484299586406,0.05061667065778328,0.004532917159527172,-0.020094770353373786,0.11144657114291112
PoolArea,0.008282707579624416,0.1808185778149234,0.07767239188017444,0.06516584360589199,-0.0019849422681841354,0.004949727615942999,0.005829372037106204,0.011928394029596522,0.1404912862549568,0.041709054681333575,-0.035092240793657914,0.12605313210083768,0.13152497564028254,0.08148687804909954,0.06215737226918922,0.1702053360005616,0.06761555618047507,0.02002462983851695,0.04960382558403366,0.0223814980554099,0.07070258356547471,-0.014525116015980777,0.0837573495149245,0.09507352203619863,-0.014734513996903063,0.020933531041465454,0.061047271702060014,0.07337820695645396,0.060762111489925795,0.05420256229213969,-0.00799154887286895,0.05130739451790554,1.0,0.02966865085402175,-0.033736640262791315,-0.0596889316752469,-0.003127668516623515,0.0044126348134243525,-0.020050776084671953,-0.013098459268621705,-0.04679776615188069,-0.015504835598703762,-0.010437836967501016,0.00874248196016068,-0.002180293695262275,-0.028279759999302507,0.07663013945386775,0.01992822552608433,0.06174597800726373,-0.001366394501653989,-0.017545308622593275,0.007698929398362916,-0.034193226774115744,-0.03326029762063261,-0.001190330956984214,-0.026996349085230624,0.01988483186960797,-0.05418871625686943,-0.03494565503051526,-0.04040019759892991,-0.00845224723438568,0.02753299339890588,0.018121746131289265,0.020831409602818544,-0.05882124310196817,0.01758354908628286,-0.030335800450626248,-0.023688051683107825,-0.025779699725153187,-0.036032673217257546,0.01990307407815044,0.011008550580582971,-0.06725125954843926,0.09240354949187318
MiscVal,-0.007683291329865976,-0.000255364398715231,0.03806769201918336,-0.031406210500746504,0.0687768060572499,-0.03438313873672287,-0.010286248783081431,-0.02951224865746647,0.003571473474954695,0.004939781228437705,-0.023836645134507763,-0.018478922431472124,-0.021095719463122223,0.016196874604388505,-0.003792870779996453,-0.0024156395502935623,-0.02304702486861695,-0.007366524543625446,-0.014289844970848111,0.0012901448492839542,0.007766971998717607,0.062340724004379115,0.024762884163584138,0.0014086054430451757,-0.031779031818073636,-0.04308012810223063,-0.02739991441262488,-0.009551228238372468,-0.018583738987649336,0.018360600139447715,0.00035396527793940183,0.03194576077490817,0.02966865085402175,1.0,-0.006494550221282175,0.004906262452651876,0.009293180826068134,-0.02273301614101194,-0.04206133516050528,0.020911978348866926,-0.018427482677355278,-0.003518409630202098,0.0008953639542728668,-0.011453556278432793,0.12681374023759953,-0.009583172766184552,-0.04090349129530968,0.09680231202109763,-0.011030852809561153,-0.016337995648991358,-0.014782381345517598,0.003641917218777744,0.010165626161092354,-0.07493245673925782,-0.004628332629925262,0.02708549804517288,0.007894239295977351,0.005007039668370888,-0.044410431774285206,-0.007672635858829222,-0.005406332470586849,0.01929853152433926,-0.0024779062895322447,0.023155838448028224,0.036969847161319624,-0.019972658586462664,-0.011055853258113648,0.0021256205001161242,-0.0017120065517847785,0.00504271536458932,-0.04472134149801034,0.015773085488632117,0.013027391505619261,-0.021189579640303213
MoSold,-0.013584643238322348,0.010450683387403188,0.0012049882225877268,0.07081517178517327,-0.003510838599939743,0.012398470595440986,0.02149000222687611,-0.006723203934639954,-0.015726948262154667,-0.015210737972006668,0.03488844300908206,0.013196178616778433,0.03137156035207926,0.035164427361791005,-0.02217396057953783,0.05023968081827284,-0.025360894315259907,0.03287270523409066,0.055872128991723384,-0.009049888212650292,0.04654385993628238,0.026588907230915452,0.036907077159844405,0.04635710249771968,0.004903427008832592,0.040521730128251755,0.02797379982354057,0.021011044294297315,0.07125488475868938,-0.028887265707142493,0.02947379524994019,0.023216991793307076,-0.033736640262791315,-0.006494550221282175,1.0,-0.1457214126753949,-0.03149577641551738,0.003690033919797219,-0.03345460529409913,-0.011598518970433704,0.018902253295266697,0.007071686658055726,0.02322159192924105,-0.00986831439719802,0.0040486982023115676,-0.02576437982153712,0.025728147830979833,0.009767432951559768,0.03452320732470461,-0.004962084510830705,-0.017662140822118148,0.003924699150414061,-0.024719864637222425,0.01947774945477433,-0.0018916728475426273,0.002427390218088617,-0.011012073624552554,-0.019225114561324676,0.03497218951579563,0.027340418278129046,-0.013796975171785639,-0.0017528279300996973,0.009845524666399864,-0.008110474250399735,-0.03807165976012615,0.03178329334571392,0.0026754519309475336,0.00976684188987831,0.011733180521015392,-0.00023060543731540168,0.017154304779044324,-0.04738606593611267,0.01332032958003937,0.046432245223819446
YrSold,-0.02140703785109821,0.006380433345198709,-0.01426140729855021,-0.027346708327825386,0.043949745692488544,-0.01361768000183213,0.03574324712127364,-0.008316622580938534,0.014358922393909302,0.03170563698487945,-0.04125819493876721,-0.014968648018762356,-0.01360377050464661,-0.02869991393529755,-0.028920879782296086,-0.03652581962473121,0.06704913767140361,-0.04652388177400862,-0.019668840691520386,-0.010268668868105917,-0.03601389283370446,0.031687206500669154,-0.03451635430218269,-0.024095564980725313,-0.000829009331051758,-0.039116904112831495,-0.027377940418545084,0.022270451009253036,-0.057619360142091326,-0.009915936955524396,0.01864492540475066,0.01069410600377114,-0.0596889316752469,0.004906262452651876,-0.1457214126753949,1.0,-0.020627570094278427,-0.025043235205047146,0.03644862193650554,0.020506920981381675,-0.005992402890135197,-0.0023046324157220952,0.03669675992168518,-0.009819075885979361,-0.02149471227034311,0.002005923266226351,-0.018005096864267094,0.019384628087601174,-0.029056958499303953,-0.040181424259532195,-0.03478064870334725,0.06267632573172181,-0.03629954502560985,-0.033618742563040316,0.009057714869457528,0.01795731471383086,0.06923775465907968,0.05031589853961436,-0.04560772176645844,-0.0320319477606519,0.011829967625961998,0.008846282676112458,-0.009419641489217494,0.034463278043417714,-0.009706414101071545,-0.015505772660100163,0.003864392545085149,-0.009093899521870515,0.04392099643730324,0.02686413189534043,0.006555754396255791,-0.002327294414766155,0.003880426287881507,-0.028922585168736813
MSZoning,0.03590006024553112,-0.10596068904184468,-0.034451613500726994,-0.16009917739690682,0.18695110169874368,-0.3089081606360622,-0.17472766140720297,-0.06282997741248422,-0.049127762362665986,0.02808603420178185,-0.046749365462229776,-0.0878340371947234,-0.055614471967374526,-0.05148125208484239,0.011520433786271858,-0.08261534730817158,-0.01852557246937128,0.00719287354142596,-0.1982903834674735,-0.1338764205794088,-0.016471355607728826,0.04943396514672438,-0.04319994289574295,-0.011349167180302072,-0.263771962963754,-0.15704212772779272,-0.18925045314657216,-0.009476572075522135,-0.15470402981782289,0.11550864629961381,0.0003624064068711194,0.019088712844129555,-0.003127668516623515,0.009293180826068134,-0.03149577641551738,-0.020627570094278427,1.0,0.08765385394779442,0.06188727366803305,-0.017854135771672826,-0.00989503737036619,-0.022055039310730395,-0.24967920164872007,-0.02787381559470464,0.044606072432189295,0.00569047083855892,-0.10531478081539966,-0.00030067281482485904,0.00513268222854279,-0.00855849420801459,0.006962587224453459,-0.028150084487353202,0.20053624461466388,-0.09604134366632847,-0.2351739572760744,0.12691622750443318,-0.009810612002456611,0.03451889762985277,0.02364091301263233,-0.03553209110996917,0.05686587744181101,0.13427922201754314,-0.04952273675803077,-0.07074481401463537,0.12897600071856116,-0.09572210873898124,0.11617369061691273,0.15647664076909054,-0.15078178863476047,-0.0791851189064007,-0.10036578431166321,0.09743726516362818,0.009493514076047982,-0.16687220265320626
Street,-0.02496859110269566,-0.0373494459461937,-0.19713093862382294,0.0588231866704591,0.042848398681473054,0.0211367600512714,0.06546482429568853,0.01710835723201515,-0.015642721830988415,-0.038486735662053566,0.03522875328125888,0.005067534070866026,0.005949724112527035,0.04698258848840817,0.0077241129421347955,0.04412133574789912,-0.050524275951204616,0.015485329123944201,0.04647060169887025,0.027627975457163657,0.028864970472944375,0.013583399276839696,0.04682843005227301,-0.00534811736685458,0.024339011159350374,-0.020024632745867195,-0.04779429321486588,-0.017989759827088406,-0.005663817901614733,0.023082387938633382,0.007473427342069006,-0.033160057430645186,0.0044126348134243525,-0.02273301614101194,0.003690033919797219,-0.025043235205047146,0.08765385394779442,1.0,-0.01022399086995079,0.11599517234685623,0.013960298589363433,-0.17935952128247995,-0.011561402390080154,-0.0716574549462117,0.0020389372292066773,-0.018243035091660295,0.023703662446855095,-0.01973161002870833,0.00808096601466132,0.0025051200009041825,0.006165918824979645,0.009827729979619674,0.0499757712062095,0.00587406879641444,0.035277191696485875,-0.03045093542720709,-0.01859562502224014,0.07153266612316539,-0.015233628708124043,0.0608524972402148,0.007904256932950273,-0.05399497343302621,0.06986857817990928,0.021252451501507813,-0.025307462810978718,-0.016443542872918205,-0.007730139145917546,-0.005181829263359633,0.0028969188795527115,-0.012292516823570732,0.024521473258157452,0.014339497448885272,0.006063866090231991,0.041035535500049444
LotShape,0.11928918664799898,-0.138876735798729,-0.16531493872850006,-0.19049749651444065,0.0136934230712035,-0.2260615877165085,-0.1538251012358606,-0.1061778294557354,-0.13403298320050655,-0.039738369178611184,-0.02166611560145716,-0.17578152987935905,-0.17261309955632595,-0.060204530060105906,0.02062619254696753,-0.17509347811404274,-0.07617805510791861,-0.02682429323647383,-0.15938958830506483,-0.11107173001114655,-0.050213970847959116,0.09252041625174974,-0.11925042119767516,-0.19428503007989792,-0.18459859810708923,-0.18390565471152953,-0.16063888044764446,-0.1669456547129754,-0.0754115554977968,0.07821316281724473,-0.03645933303869911,-0.05305432024800141,-0.020050776084671953,-0.04206133516050528,-0.03345460529409913,0.03644862193650554,0.06188727366803305,-0.01022399086995079,1.0,0.08543448877306305,0.22110178990663648,-0.09995091816842092,-0.03889398688910935,-0.11500326003323806,-0.04376767313091779,0.1162622475000053,-0.10402632367170682,0.003182237164150302,-0.07117442066860218,-0.020462964009439956,-0.027951030958702463,0.0070402748081363495,0.14881789875085696,-0.029497433844806863,-0.1351239607051089,0.15245570727874228,-0.018083839895132906,0.1347373283891893,0.08181001050689993,0.02374442893712803,0.07589350074401194,0.0962484332021155,-0.11525587604063857,-0.09771178684569742,0.12218170152733149,-0.029321477595553223,0.1740637114029868,0.21784069082191215,-0.10183350748326214,-0.07241225915117318,-0.11369766688770791,-0.0009109370290806698,-0.03811847242219256,-0.2555798704871225
LandContour,-0.0029396985462792017,-0.07607967155563687,-0.14908307216706598,0.02890730786803879,-0.045270711199394485,0.1616223875591561,0.0933741756653844,0.0482741242834104,-0.01809690270750117,0.008594682679559306,0.020694219704710866,0.005189399150152779,-0.04210320059404145,-0.034244830323628864,-0.0983521322485383,-0.06852321831923826,0.009773464165415325,0.019060728898215844,0.05036331441064711,0.029727071942471334,-0.04085055644683004,-0.038959023682201735,-0.0534576798794563,-0.052238770523607536,0.11851681873537118,0.045769143565625434,0.04762643356426575,-0.0028786783139864093,0.0406761756622077,-0.05874240159876235,-0.02140370593627465,0.0038356217802390517,-0.013098459268621705,0.020911978348866926,-0.011598518970433704,0.020506920981381675,-0.017854135771672826,0.11599517234685623,0.08543448877306305,1.0,-0.025527353642065022,-0.37426717404098025,0.0191163656891951,0.024800960060793725,-0.01618504542086775,0.051142773017361684,0.07523376458850059,-0.004246449523339878,-0.020229417473456714,-0.01180854182908954,-0.03408184209435407,-0.07693934686290654,-0.0036132609006952155,0.009803776936516349,0.05347782745157824,-0.0026399790487373104,0.022333296592863143,0.04496169196043996,-0.07666609357264799,-0.03207493142963362,0.015745902334467016,-0.06627625106683713,0.10540979926621195,0.08230905508054798,0.03081329230490234,0.03611271394468062,-0.09959687823110772,-0.0778477196810057,0.014723829078747584,0.010721289196066897,0.14092084814752376,-0.02575353976538867,0.033809228559043725,0.015453241660960324
LotConfig,0.07590993476269482,-0.1778214639361927,-0.12116100106159809,-0.031086289268714717,-0.030787850486789947,0.013628804980459692,-0.005160792832756373,-0.03163893610747706,-0.023803899419402714,-0.010356811546741385,-0.011410848176152353,-0.04004907656323109,-0.06241421635923694,-0.05155634656851654,-0.004992089587387049,-0.08920811187021212,-0.012950616415652986,-0.009926883382203185,-0.007530695589488748,-0.025803818167133556,-0.056573662942116826,-0.002500047845556849,-0.049246076813145495,-0.06104342805414171,-0.001962523533369269,-0.06696738764016828,-0.06402327213312203,-0.03563456960409635,-0.05461367802720995,-0.07042897844616124,-0.03047938247496528,-0.004656819931180251,-0.04679776615188069,-0.018427482677355278,0.018902253295266697,-0.005992402890135197,-0.00989503737036619,0.013960298589363433,0.22110178990663648,-0.025527353642065022,1.0,-0.007256117910926227,-0.03659733284357652,0.021456583754916655,0.03386810673971312,0.10722948819591795,-0.03294548610213433,-0.01036409287910096,-0.06846480716751079,0.023316326499071952,0.005546111486137193,0.0011708131112320207,-0.002502970856610356,0.03489775197770935,-0.0117553337056258,0.020175699031861068,0.028688664685736248,0.013352165211587323,0.02230961635785111,-0.004065091890627372,-2.3527633322325312e-05,-0.01021661703751876,-0.0037288441814424963,-0.025934077230015836,-0.010437019398839027,-0.02111908295049501,0.005570780052916275,0.014620635690482223,0.024011394950145815,0.035261357202561225,-0.04505839432590026,0.014324649239053574,0.05157901887367144,-0.06739602315941755
LandSlope,-0.025671507534940782,0.06560322793290803,0.43686801153335103,-0.06644962996136945,0.010354519973040554,-0.07363916677404388,-0.059104500753294376,-0.021082932095553012,0.11383419449908844,0.08551838469623817,-0.11645649366815944,0.03249800113691378,0.06832290500497369,-0.00925541102284885,0.01388780674673886,0.04386046727989307,0.11616452778425161,0.07029914156002341,-0.04693576082981331,0.0007806567216964971,-0.048196402843833176,-0.036467400630926905,-0.03376816087014515,0.12399473838394619,-0.07213081289808407,-0.0026834619178456604,0.0048255276586759285,0.09515593665922858,-0.03262158787632687,-0.008842974418766511,0.008694244539221772,0.05297604299300521,-0.015504835598703762,-0.003518409630202098,0.007071686658055726,-0.0023046324157220952,-0.022055039310730395,-0.17935952128247995,-0.09995091816842092,-0.37426717404098025,-0.007256117910926227,1.0,-0.08040463226645429,-0.01676169084553552,-0.026321541537058173,-0.05358235775912727,-0.03179333835058313,-0.027739319316105338,0.1786775503945354,-0.04566030015869129,-0.03287828253712979,0.03547912160301398,0.02104046540117773,0.0008337097834340688,-0.027781542185252448,0.008492518328886608,-0.0035455083599754355,-0.16710751292945772,-0.0574088185867885,-0.06356192484018654,0.005856442969911948,0.035673532309367456,-0.01084859853815961,-0.014122194967856282,-0.002735023665587238,-0.10685147081080146,0.006778382358749326,0.022610124702885467,0.019203408530976743,-0.014959604720827687,-0.024537858827341965,0.05485848195538355,-0.043094800908779485,0.0511522481794664
Neighborhood,-0.005984947408664124,0.08490131849636465,0.04456936372721052,0.1965930227125447,-0.033609099767786726,0.10128892709866336,0.10267140169889019,0.11803544243877634,0.11278116668956757,0.041012091040620716,0.015318651495429663,0.14776233110052667,0.16471713890786902,0.02891053870565888,0.03317245664996486,0.1482659446624777,0.06323368729335879,-0.02821957222904674,0.13790926505141932,0.05767562578158585,0.04303316323180573,0.06409231268740143,0.1065799155339662,0.05746200703027337,0.10794934405356577,0.1940630355536097,0.21357824842899528,0.05937039880833295,0.14469104706300057,0.02880280001086604,-0.024197352654962645,0.013696616721361202,-0.010437836967501016,0.0008953639542728668,0.02322159192924105,0.03669675992168518,-0.24967920164872007,-0.011561402390080154,-0.03889398688910935,0.0191163656891951,-0.03659733284357652,-0.08040463226645429,1.0,-0.025400684486443326,0.02243178614874864,0.005993467107512543,0.048594511469135876,0.10993667639409152,-0.00735256486310212,-0.0737175869009849,-0.08922164032850961,0.08244125073803321,-0.15159450024360505,0.033917783832511414,0.0664935672066284,-0.1491503493017886,0.03221100001809102,0.053109220397326705,-0.03777640855079011,-0.03123334188292391,-0.015958200680578318,-0.0380390448440994,0.04937116442161209,0.07851359984067793,-0.1287337196716596,0.03769400039889645,-0.06286461476948184,-0.04174694762771983,-0.021628057358619782,0.011006419225118193,0.04034495256468566,-0.036956167250750044,0.021866675403112303,0.21085146582230307
Condition1,-0.024761769594588114,-0.009340924488378402,0.023846174161306497,0.10010455234404769,-0.032242956994590836,0.15830575412765605,0.13662171710049315,0.022398468561418538,0.03098113251736212,0.028699695386710786,0.01467169395421163,0.057540186343633115,0.04817232450071648,0.01742076417369673,-0.05164214505179912,0.04513296675861659,0.026514165722458505,-0.058328333805151074,0.0959845423773892,0.060240710533561,0.01368240739748142,-0.07572393457358413,0.05252416341615922,0.005877565340788793,0.14048549444720218,0.10424014869119137,0.07520849309910345,0.045337719792074405,0.08586071750092596,-0.07921305194947796,0.07061021044960893,0.011042524081633164,0.00874248196016068,-0.011453556278432793,-0.00986831439719802,-0.009819075885979361,-0.02787381559470464,-0.0716574549462117,-0.11500326003323806,0.024800960060793725,0.021456583754916655,-0.01676169084553552,-0.025400684486443326,1.0,-0.07426772633586334,-0.023501464652199135,0.09671421934957637,0.00295573201145227,0.009924037719269032,0.013145684427687657,0.003649319035730154,0.002584245110485189,-0.07485450674087106,0.07684101377551025,0.0740203298975802,-0.10431311218615882,0.006919806435501393,-0.023087146288587553,-0.029937840297915883,-0.03593637716598164,-0.0231833075462671,-0.07565544688801208,0.012772001895649426,0.0800375167515389,-0.050028412020388754,-0.014877287441545437,-0.06299603056935105,-0.12540011958500538,0.07747101289067582,0.03006348931643132,0.10586419823646183,-0.0023381699131979875,0.05774692140079156,0.09115491154092803
Condition2,-0.042394765613057175,0.00259883401196883,0.022164142682565117,0.014938564603796995,0.014494333924182042,0.028803348664996804,0.0075116155376191,0.03773627436585846,0.013228668632857892,0.054116258926793025,0.016863077726315262,0.05063718541381286,0.03998776108237697,-0.0002722102731562757,-0.04022155126978755,0.02547051277428438,-0.0005308552961496233,-0.007651339139892189,0.020263786319542666,0.023179397268722104,-0.014262252780276279,0.029313860397664707,0.020814426221881562,-0.013774827464283417,-0.00618214964153553,0.02405653539901306,0.05539539185134624,0.011633111188106652,0.03450681502616133,0.013097813866716428,-0.0036926387985582224,-0.008576482506071743,-0.002180293695262275,0.12681374023759953,0.0040486982023115676,-0.02149471227034311,0.044606072432189295,0.0020389372292066773,-0.04376767313091779,-0.01618504542086775,0.03386810673971312,-0.026321541537058173,0.02243178614874864,-0.07426772633586334,1.0,0.009013928429291019,-0.026939962623730964,0.04143727748195643,-0.0039928251483213354,-0.005375074122637746,-0.0157509813051148,-0.004855905512081064,-0.02850575709488756,-0.020980429566114196,-0.006442378349671071,0.008926943891549024,0.033228807439032476,0.004149935495304893,0.014814361334407649,-0.012950774437232207,-0.0039055127571895826,-0.01743181220332691,-0.023798307384551038,0.01968873508602173,-0.038491442514228695,0.008124794905877027,0.04279461206266681,-0.005172158328157884,-0.023291281709637776,0.052582645287712296,-0.0067879468266808015,0.004848001166799332,0.04507426667841314,0.0075127340363331
BldgType,0.7460629359877902,-0.408013058319748,-0.2057210774496806,0.04983433929116465,-0.16203952412065473,0.21758437155079036,0.10485534709673333,0.04314859989969549,0.006999582236998842,-0.017375695002311307,-0.05055610695162152,-0.05003269897509838,-0.07368802219532497,-0.08421192081588422,-0.030339298213584956,-0.12697519483212585,0.05153571676132211,-0.0034131055980890523,0.07075749280524243,-0.0075879512163342395,-0.27754301118449665,0.18292612961173774,-0.19841336911300056,-0.08994173755370792,0.1965952319362425,0.00740228113671876,-0.06142104086004926,-0.013074794127876202,-0.03715988759057239,-0.11472649697747363,-0.022844641461577567,-0.028045675733720712,-0.028279759999302507,-0.009583172766184552,-0.02576437982153712,0.002005923266226351,0.00569047083855892,-0.018243035091660295,0.1162622475000053,0.051142773017361684,0.10722948819591795,-0.05358235775912727,0.005993467107512543,-0.023501464652199135,0.009013928429291019,1.0,0.06655185885840927,-0.054388568759911625,-0.03842356157598483,-0.11211196222947553,-0.14274840749630524,-0.027601781831077827,-0.08786172899507173,0.08506713301083706,0.14289213725257005,-0.10941421717956633,0.029960095332022877,-0.047370580590138454,-0.057544005714603406,0.02504825080021779,0.005548897428925601,-0.01039608813957148,0.018196805254234734,0.07427021097282809,-0.024530610413604673,0.00962977252114539,-0.008735528041078302,-0.05825054342453109,0.06176953496652061,0.0620235484605891,0.05939016993252487,-0.04030559761737896,-0.003530338657567594,-0.08559060818352954
HouseStyle,0.39716099194281046,0.030567277286279983,-0.0331896464135769,0.21843982167271786,-0.03132924031024194,0.27049421033296606,0.20997345131365736,0.1691483143591423,0.010830628471859016,-0.027666231120300925,-0.14335032932073644,-0.14329673557434025,-0.17235146267831222,0.4765425404557829,-0.08319413007379761,0.261380361827057,0.03744275692810644,0.04172235765959152,0.2378186926406946,0.41470519486386154,0.1848364173410535,-0.004244915669441543,0.24577775515015488,0.1021694115393313,0.20529642228197953,0.19676074453239192,0.15548106334269682,0.08759841555544645,0.1364519918339229,-0.06517637006351525,-0.026933651702463517,-0.025323468612799497,0.07663013945386775,-0.04090349129530968,0.025728147830979833,-0.018005096864267094,-0.10531478081539966,0.023703662446855095,-0.10402632367170682,0.07523376458850059,-0.03294548610213433,-0.03179333835058313,0.048594511469135876,0.09671421934957637,-0.026939962623730964,0.06655185885840927,1.0,-0.032628876289268416,0.045358150257583475,-0.036445197498531035,-0.07100269761245813,-0.1337349013156705,-0.09260969956657063,0.06758449387177469,0.18605053726079657,-0.1342986897081483,0.02427464223729429,-0.19080690319783356,-0.04103400723119156,0.010109751225120556,-0.07537590329987755,-0.06991551093726045,0.075060112774739,0.17009337928019994,-0.08338060914492207,0.05199305973932308,-0.10990121391807059,-0.20161599282825757,0.05025034250724072,0.008393938041039807,0.11558030564959682,0.04858194466217987,0.022753438729246837,0.18016262334399108
RoofStyle,-0.11781652581320118,0.1539992942856583,0.07705426705416449,0.1676766283789497,-0.010054089444800688,0.048935473502819626,0.02772850217783188,0.24896135091480381,0.18936812170392003,0.0144709369748075,0.05054153361791911,0.2531027256559177,0.2979278294273212,-0.0729391803352706,-0.02034025085513383,0.15670654185236754,0.08576799361120016,0.0018461815013517846,0.02313007392095166,-0.013618223536002054,0.023146208790597613,0.004103011900528973,0.1458638072547558,0.12325973319748572,0.008454500028003962,0.13234819946259369,0.14186608913562004,0.07910865208516157,0.005977610404354821,-0.014672636570127847,0.02244518011021964,0.06666682026003314,0.01992822552608433,0.09680231202109763,0.009767432951559768,0.019384628087601174,-0.00030067281482485904,-0.01973161002870833,0.003182237164150302,-0.004246449523339878,-0.01036409287910096,-0.027739319316105338,0.10993667639409152,0.00295573201145227,0.04143727748195643,-0.054388568759911625,-0.032628876289268416,1.0,-0.011138802208760889,-0.035981712509859244,-0.06572535311190879,-0.08633151084589996,-0.19314282368551702,0.026467423941427485,0.02323848857725746,-0.12751873655046767,-0.0019062411858882988,-0.016516884370964068,-0.037774721522986075,0.01745709839384893,-0.03822828438075328,-0.015324372152091242,0.013227710938912068,0.029644341113105217,-0.11716561237802149,-0.01829917580381879,-0.06261766295349468,-0.11721875334693392,0.04406761025643038,-0.00533981513066147,-0.004698454185418641,-0.03294536030953549,0.06594577444991066,0.2224052924071386
